186	10	15	2872700.00	2026-03-19 13:17:39.916
187	10	16	2872700.00	2026-03-19 13:17:39.916
188	10	17	2963200.00	2026-03-19 13:17:39.916
189	10	18	2963200.00	2026-03-19 13:17:39.916
190	10	19	3056500.00	2026-03-19 13:17:39.916
191	10	20	3056500.00	2026-03-19 13:17:39.916
192	10	21	3152800.00	2026-03-19 13:17:39.916
193	10	22	3152800.00	2026-03-19 13:17:39.916
194	10	23	3252100.00	2026-03-19 13:17:39.916
195	10	24	3252100.00	2026-03-19 13:17:39.916
196	10	25	3354500.00	2026-03-19 13:17:39.916
197	10	26	3354500.00	2026-03-19 13:17:39.916
198	10	27	3460200.00	2026-03-19 13:17:39.916
199	10	28	3460200.00	2026-03-19 13:17:39.916
200	10	29	3569200.00	2026-03-19 13:17:39.916
201	10	30	3569200.00	2026-03-19 13:17:39.916
202	10	31	3681600.00	2026-03-19 13:17:39.916
203	10	32	3681600.00	2026-03-19 13:17:39.916
204	10	33	3797500.00	2026-03-19 13:17:39.916
205	8	0	0.00	2026-03-19 13:17:39.916
206	8	1	0.00	2026-03-19 13:17:39.916
207	8	2	0.00	2026-03-19 13:17:39.916
208	8	3	2485900.00	2026-03-19 13:17:39.916
209	8	4	2485900.00	2026-03-19 13:17:39.916
210	8	5	2564200.00	2026-03-19 13:17:39.916
211	8	6	2564200.00	2026-03-19 13:17:39.916
212	8	7	2645000.00	2026-03-19 13:17:39.916
213	8	8	2645000.00	2026-03-19 13:17:39.916
214	8	9	2728300.00	2026-03-19 13:17:39.916
215	8	10	2728300.00	2026-03-19 13:17:39.916
216	8	11	2814200.00	2026-03-19 13:17:39.916
217	8	12	2814200.00	2026-03-19 13:17:39.916
218	8	13	2902800.00	2026-03-19 13:17:39.916
219	8	14	2902800.00	2026-03-19 13:17:39.916
220	8	15	2994300.00	2026-03-19 13:17:39.916
221	8	16	2994300.00	2026-03-19 13:17:39.916
222	8	17	3088600.00	2026-03-19 13:17:39.916
223	8	18	3088600.00	2026-03-19 13:17:39.916
224	8	19	3185800.00	2026-03-19 13:17:39.916
225	8	20	3185800.00	2026-03-19 13:17:39.916
226	8	21	3286200.00	2026-03-19 13:17:39.916
227	8	22	3286200.00	2026-03-19 13:17:39.916
228	8	23	3389700.00	2026-03-19 13:17:39.916
229	8	24	3389700.00	2026-03-19 13:17:39.916
230	8	25	3496400.00	2026-03-19 13:17:39.916
231	8	26	3496400.00	2026-03-19 13:17:39.916
232	8	27	3606500.00	2026-03-19 13:17:39.916
233	8	28	3606500.00	2026-03-19 13:17:39.916
234	8	29	3720100.00	2026-03-19 13:17:39.916
235	8	30	3720100.00	2026-03-19 13:17:39.916
236	8	31	3837300.00	2026-03-19 13:17:39.916
237	8	32	3837300.00	2026-03-19 13:17:39.916
238	8	33	3958200.00	2026-03-19 13:17:39.916
239	12	0	0.00	2026-03-19 13:17:39.916
240	12	1	0.00	2026-03-19 13:17:39.916
241	12	2	0.00	2026-03-19 13:17:39.916
242	12	3	2591100.00	2026-03-19 13:17:39.916
243	12	4	2591100.00	2026-03-19 13:17:39.916
244	12	5	2672700.00	2026-03-19 13:17:39.916
245	12	6	2672700.00	2026-03-19 13:17:39.916
246	12	7	2756800.00	2026-03-19 13:17:39.916
247	12	8	2756800.00	2026-03-19 13:17:39.916
248	12	9	2843700.00	2026-03-19 13:17:39.916
249	12	10	2843700.00	2026-03-19 13:17:39.916
250	12	11	2933200.00	2026-03-19 13:17:39.916
251	12	12	2933200.00	2026-03-19 13:17:39.916
252	12	13	3025600.00	2026-03-19 13:17:39.916
253	12	14	3025600.00	2026-03-19 13:17:39.916
254	12	15	3120900.00	2026-03-19 13:17:39.916
255	12	16	3120900.00	2026-03-19 13:17:39.916
256	12	17	3219200.00	2026-03-19 13:17:39.916
257	12	18	3219200.00	2026-03-19 13:17:39.916
258	12	19	3320600.00	2026-03-19 13:17:39.916
259	12	20	3320600.00	2026-03-19 13:17:39.916
260	12	21	3425200.00	2026-03-19 13:17:39.916
261	12	22	3425200.00	2026-03-19 13:17:39.916
262	12	23	3533100.00	2026-03-19 13:17:39.916
263	12	24	3533100.00	2026-03-19 13:17:39.916
264	12	25	3644300.00	2026-03-19 13:17:39.916
265	12	26	3644300.00	2026-03-19 13:17:39.916
266	12	27	3759100.00	2026-03-19 13:17:39.916
267	12	28	3759100.00	2026-03-19 13:17:39.916
